,name,price,review_cnt,link
10,"해남 고구마, 2022년 베니하루카 꿀고구마, 튀김용, 군고구마용, 무농약, 세척","15,900원","57,020",https://cr.shopping.naver.com/adcr.nhn?x=Wtc48%2FLQmRGhTJBaYqW3gP%2F%2F%2Fw%3D%3DsX3y2WaU%2BlX5Kgjd2sq4QztSrIrFn%2FEVeiai%2Fn2XbcOeL00Wmf%2Bc%2FkOFzXHXxNt3OSxov5UcNqlOzu%2F8Atk3WYDgIY%2Bss5odvZXIbxHGMy7aRYi9jCNV3%2BKY%2F0962i7KRCHcixwFyLu1AAoX9yBHc04FF8VqZ7r%2FeIAAx5Q51HhsKcXDmoMbfHmetg9%2BZN8TPcihGAqJwxu7B392XgsgL8fFSTfl0wPPoOS24PEVayjyj6LvwwcArB%2B1H4uVhUHDH7xTUL%2FvpKON9AXBjfk3K4jj9mWlaui5pNyhB0OS7qECIdQ3K0oN0QjL%2FIsqkueeZLvTZbxD5%2FIeiAUTGEsBUFpdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKfxSFlrak0ae4mNFY%2F95s9pEkRb6bYsiedyb6a48ZyAtV36ogsAbT2GMBHUreotiQCDYbWCqqzTQxKlrtT00CsXqq%2BCqV%2Bt%2BZ57cIu2DwYYfuGkbUmJ%2BEW%2FItpHWEHHtqjT6egVS03Uy%2Bd%2BJ7Z%2Bh0D6C81YWTY3nuANjC7btTrgHhnkRorZF1wN8oZKlANRaLwWHsHjPVc5fDqEZ9%2Fnw0ew6s5dfDsPKdCnIs465VwZmTSoOlggx1uBZaiGkc%2FthXXplA1aNBFtHrhm34xKZlt8Czf%2F9X1nZYCqXR%2B8CpmyXjwYpjw2cDrbWY3K8FHJWfa8O%2BnMTws31Dz0di58OC1g%2Bn6y%2BRXXYtmuxfQlhqooHaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=36590460411&catId=50002214
11,해남 세척 꿀 고구마 베니하루카 3kg 5kg 10kg,"5,700원","49,865",https://cr.shopping.naver.com/adcr.nhn?x=OgW1i9i%2FBzkl4ZtdSIXrlP%2F%2F%2Fw%3D%3Dsm7gT1pMv7kYf6lp9CZGh0LxZ%2BOvsN6X%2FGCGNie0RtKrrmbZKMw7CgD%2FASNNyGHGfVL7LeZ9dJOUAi1KPs%2Fd11br%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFy%2FBJutA9uBUG9ajd5UdCLa8VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NArBVFKCTB%2FTGnE%2FdzC03Q9CZnOsN%2BPpvk%2BYBjNPfgQLDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqtm6v34xPZE%2F8bu0voyZFGDk3Y8SxI%2BwpphlxPJQmmyNn4nFTSmHzBKpJIWWJ5tsWOBvzLnYC7V1QvjmEaIrbg1KI194O3yVGRkTAKu5NZTnLV2PF9f4jc1p2E%2BQ%2BEebyL4v1DgbVsgh1f7F5nMUaqp5Ecr5D%2FcUesoX6r7VoIyOjwiqABWJVXMy6XJ8XdfZweb0Ei2g5oq1KrDKNqQSzDU0U3k%2FeZAZRi52D6FCNdnCD%2B1GzYyCQAVsDO6ulMSblo92DQ8vlheVW1YaPXzyjVIAOSqOkoj6pCZvBBPBxMvcjrBrTcYTTBRVp4cYEpO7cA4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82801390529&catId=50002214
12,[자연맛남 고구마] 22년 첫수확 해남 꿀고구마 5kg 특상 x 2박스 (개당100-300g),"31,920원","49,727",https://cr.shopping.naver.com/adcr.nhn?x=4a45UNtpyaAen5cLm37jPv%2F%2F%2Fw%3D%3Dsr%2BgixTNTjrJ3SqmFegS2qE0Y2dq1N%2F1nTYo2qF%2BCUQDrmbZKMw7CgD%2FASNNyGHGfbI3FwInY0n4VDQDU85c5LLr%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFydVpS%2BPxp5bMgpGJx%2BoH0mMfWjjRM4UZwU9S%2Behx3g0wbRPTtWuPaCQKcuTsEC2M8Xqz9sdaDvWVyR7EWmvFxJPPig43NVyU%2FK3me%2FP3KxrJq2KhPY%2BaNwDFCXGDpbIR63wB1CHx9cEuDHC5UT25ib6olUyOCRtDxCMwdowQyrNHV2x6ktQh9nUJX1il0Dnfv%2F%2B2tDHysnIUW8sg9uZXEPzKhRmq0QJ9rARI%2F4XaGtPik6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC%2FxPTl6tNSN33N670FEvHtQ0gUpqrE3HIeEZpPZopzUi6BVfkak1zGtxHB8qyfrO3HMg8k%2BdGQhcuPlRqu30L7x6m4c6IfnIdt6iiD%2B4f%2BIEdCtLUzIsOwOfHx4ztB4FgHm6KKkbRHgDZnwFr4S3bS%2FSBpzU%2FQYV0G3UUlJ%2BC8ipuMrirOl4Brf2cAtHD5%2BSg%2BZDBzi1qVUp59OY%2BViBWTpNWGFLkk9E83DkvVmwZ19liZDUG2TMQ8N7cr6aPitljKVcju6Ea%2B5rS7g2Lgy0n1rWNLxRrWHCJoudYzHCivGjpH%2Br8DV4%2BsqtCHUaHXmmP92%2Fs91q43MwSoIbd5524hvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=23642945243&catId=50002214
13,후기인증! 22년산 햇 고구마 3/5/10kg 모음전,"7,900원","47,676",https://cr.shopping.naver.com/adcr.nhn?x=W16WNMyZ%2FH9b4hlv1Ps2q%2F%2F%2F%2Fw%3D%3DsjPZGGIEaIpigArNb8KB69BL76IuXf2NHzXp2IptxuW6L00Wmf%2Bc%2FkOFzXHXxNt3OKq7coauMvm9VW0o2LJRb1TgIY%2Bss5odvZXIbxHGMy7aRYi9jCNV3%2BKY%2F0962i7KRCHcixwFyLu1AAoX9yBHc039jBvQF78L7i7pnL4F1ZjMNaLo85e6Ha77aQ4Q%2Fp7sSCq3iKqLj%2BRWT3kLVMX8TXUHVorjJ1zhtFZ3WKK%2FdrIwOJbQDc597jZhRkg8LVaPunAlQj3BH%2Be7ZMwKR7DHAIt9%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh40fyOEqexm%2F4JogrmOZSPKQdSi3xqyGc4xaMik4IQkzsxUyEH3mSv22oGGtxWGnev28O8Dive95mP3f1IgE4NpRhi8dUJymoCcZPxNz%2BDkInGE2Yc03OZ9A%2Fb%2B2VLBMR2GN6xowJ0%2BJgYvA63LwrZB%2F5wpu3WDuddPhR9RvqO7vGBaX2AscCnKeb9I%2BYNAotgKBZSoPjVwhjHcsPoGP9H4Wiho7UvyPCS0uiZ%2FnZYGSAugiDh5S8n%2B7Rc0MeNuzgdzeh30aCUSu8nyq%2BbC7XIlvnbQGszDXNlvSzKNz30s2vke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=30439761605&catId=50002214
14,늘해랑 꿀고구마 10kg 한입 외 3 5kg 골라담기 - 해남 산지직송 믿고먹는 늘해랑 품질,"15,900원","38,496",https://cr.shopping.naver.com/adcr.nhn?x=UfjQdmk2g4qUDiF4RrfYSP%2F%2F%2Fw%3D%3Ds8%2F1i1q%2FGqZryziRbIWVTV7R3aHbZccr5IfjhlBZeNzuL00Wmf%2Bc%2FkOFzXHXxNt3OQzFcGZ9xEtuopBEgZBIf%2FDgIY%2Bss5odvZXIbxHGMy7aRYi9jCNV3%2BKY%2F0962i7KRxXyKucpRWujJhYSed1Mmh0CZcyd%2Ftv%2BQxlxlt339HC8awHVUmsdaPfsxoqdGSsAcjczK89UKFRd5xcrO3vDOBptU%2FTKZAYPHod8i4pvRbywyoUZqtECfawESP%2BF2hrT4pOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXSNzgJnbnCtulH%2BIQyKtF66%2By4b1Md6%2FoHgF80Rl9dW4GGnvxIMj56H0M01JPK6yGsO5hmB7d9djLE3Ckij%2Fl%2BOt9np0Cgk029X1dvVoS9f%2FU7yrUG9n%2BZu%2FBW3bDdtSEbzti%2BmJ%2FE%2FpEzm%2FadR8I3RWRIM8C5C5JYg4eq1yDq836nKUk18CvMyRDCOZCf%2FuoiPqFEjlSBoVN%2BsL%2Fl2wcuXIzJxVk%2BY6fadgjcYcBiiDOydhOp4fADrfbZi26nJT6Ub1DSLxh4XNSuJt5iLn3cn%2BwlekZ8Isw4tBXr9iljJe7EKHCxBhmtMLJXh3NqRZK2yqO3hLZ%2FcK0b0Zp%2FpU2SBgJptZY%2FGOUe6iHNgnqH4v29TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=26332265862&catId=50002214
15,22년 햇 꿀 밤고구마 3kg 5kg,"6,900원","36,764",https://cr.shopping.naver.com/adcr.nhn?x=8UvBpFCE8gxONy0AldZJO%2F%2F%2F%2Fw%3D%3Dsq4rHRGSxLuTmfX9VAfeXX9UkwJBverSs1Uhj8WgKWc1VcWKdXUnFrQ%2B8ykSAd8keCVIqr4nu7LjFANC3PJl4ch3RN%2F1FQBYuIz2IU%2FrLnpD%2FblhgiMoaCMF5aeT9i4W73JuWie5uliVhqY9MWrb6gLzg5LotibZWs96FaOW7%2BneOP0oYFbr1kQPfR4PYNcaQjo3jsnxHmFD4nwY3SOoE7E3PL5Eyd9e3lhcms%2BrSSImAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FWl5CmUGDhc1mbMyxTbdaTk%2FLxHIt9nWo6%2FNVS%2B9XzeomSCJVA5iDw%2Fewge6rONGG2DdXevx5oph1dKN2O2fIhOvtOd5lgJVuumHbi%2F0fzOvQBReuWOCUp5beSeiKeo%2B2%2Bt6uE4DCLRHi%2BstEGuaP88GqsI2RJyDI%2FBGF0IC%2BD6mznWtt5ObFQT5sTfaLc0dJ9Of4i9zFrBXE2548%2F2S163J9bnB0tYS67gmirCxKxVPQ2uQTWusnwGzR9w92WOC0iUkAsdzdpU6SZ%2Bfkmtf7gLHICEQpPL7Rm%2B2fyhjEhHR&nvMid=6669074614&catId=50002214
16,[자연맛남 고구마] 22년 첫수확 해남 꿀고구마 3kg 특상 x 2박스 (개당100-300g),"20,330원","36,361",https://cr.shopping.naver.com/adcr.nhn?x=KKe%2FiGHL1lI2AD5ymcKjVv%2F%2F%2Fw%3D%3DsvIUI4CG9XhKu%2B41kJ7NgInlVPbB0HQtTm0khbDjpiszrmbZKMw7CgD%2FASNNyGHGfJYkAVXc3SaIvk4apN%2Bm0x7r%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFydVpS%2BPxp5bMgpGJx%2BoH0mMfWjjRM4UZwU9S%2Behx3g0wbRPTtWuPaCQKcuTsEC2M8Xqz9sdaDvWVyR7EWmvFxJPPig43NVyU%2FK3me%2FP3KxrJrUXSj4P3f9Wq7mqPyx3ky3wB1CHx9cEuDHC5UT25ib6olUyOCRtDxCMwdowQyrNEgvdSmaBEPVS7CqPAqcSbRpjazVztaMoz64E9QmADKuTKhRmq0QJ9rARI%2F4XaGtPik6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdGHGkDmqHEYJSLO%2FtEvby%2BZQ0gUpqrE3HIeEZpPZopzUi6BVfkak1zGtxHB8qyfrO7rl9wHigJztoeN0iKB43Ubx6m4c6IfnIdt6iiD%2B4f%2BIEdCtLUzIsOwOfHx4ztB4FgHm6KKkbRHgDZnwFr4S3bS%2FSBpzU%2FQYV0G3UUlJ%2BC8iV2TJG44bA7xFb%2Ff4ef9IcQ%2BZDBzi1qVUp59OY%2BViBWTpNWGFLkk9E83DkvVmwZ19liZDUG2TMQ8N7cr6aPitlol3XE7GwrmKG6Oc7M%2F0AhVrWNLxRrWHCJoudYzHCivGnMvfhOcQP71X1khQ2LhztzT19DtMqrHCXC4Z6%2BsKFu3zp644WWpjEZbfG2bPvrGxDVCYCaeglF2rgr1u2OQIzQ%3D%3D&nvMid=23642951184&catId=50002214
17,영암 토울 꿀고구마 밤고구마 3kg 5kg 10kg 베니하루카,"8,900원","29,213",https://cr.shopping.naver.com/adcr.nhn?x=f5izj4QntCRMyiYTrqoyqv%2F%2F%2Fw%3D%3Ds4xLG%2FceasJY%2Fjqfz10RN6IWV997lv0Q6q7hzWFlFOhTrmbZKMw7CgD%2FASNNyGHGf4m%2Byx7NniHzu%2FJPsLwr2Qbr%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFy%2FBJutA9uBUG9ajd5UdCLa8VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NMapqFYpxx52htX2JMBi971OA1rLtaf4JLFKFwmcSvUJVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv2ewsTMx%2FZ5nP1eeaqIY5Ttl1%2BqxLSazidgdzT2TYEFk8e%2BxjWUCLApXM7m5b5lX6Yz%2FFwWNLvd7HFZXHCUQRcSMHn7BDBNaqXNmoKbAeTMvlQALvl0xhDdF5WkepacurdQuNlF4sq2CVCVffD1Xjm%2B2oTDUebkmDRvKYyyLPKi%2BuBhRt7vsnLd7s8bPt%2F3m4usJb5mIAW4IqdQbNXkFBXP16HfyTQCHg%2F%2BdAmHzPNCG1sbJi4v7QD2Pb5WeG%2Bbq0%2F0fszIXrqLFM5TkzYTxiMg5NXtUCLqof4hAfMMjQCkttxzW7TMGJoo103UTm0W8NwN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=13032240499&catId=50002214
18,[아빠의 마음]22년 꿀고구마 10kg 꿀밤고구마 베니하루카3kg 5kg 등급별 판매,"19,900원","28,952",https://cr.shopping.naver.com/adcr.nhn?x=%2BmPuA%2Ftd0%2BbheSdIIIbWTv%2F%2F%2Fw%3D%3DsrrM%2BBd0Losej5Ftt96gxWOUIiKD3pxfuSQNjqaUL%2BgrrmbZKMw7CgD%2FASNNyGHGfk5nJDGU6r963RCPwkrx5Trr%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFydVpS%2BPxp5bMgpGJx%2BoH0mFVYZ5bt8C2qIgIK%2BKcb50OQ5Hn22Pw%2FjgdMbqt66tJcJ0jYVH6Yd%2B%2BgyxHsXWcL6N6JpK8qB8QpZBruMP9NZRsOJbQDc597jZhRkg8LVaPunAlQj3BH%2Be7ZMwKR7DHAIt9%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh4HtFIGt7mpafRJqLaj27El2SVFvHiRji0k2P%2FNtEt4wwKtaIH6mptnUib55BeYssMukRBx0YsKj4q%2Fnh515lpdFsEKUBtXIFzs%2F5EMU7%2FuZF78%2FIzeLXE%2FbgX65JYV7NgYmsAVfS7Wm4Yr57kIvPHh3IfAHTQGnQBrzsWzk%2FbXwfsoTusO9iY%2Fj%2FtXz5eGtvG2PQqIqOcWEKVd%2BbovKrBs0I15o%2FJE4sHaJ55EYpJGf40EigOQ4ByCrOmFS2kPVwEUinUOd2k%2FhwTJKJ9U70miOHX9VqipRX%2FqyS4nNkVrTQaIbT4wPT2RVq4kndhIVrUCxC1jH9adGX9eDOlIqoy86HHRyi8spkT35N3rVRxGHDLVWGr8fvvH1mWvUgXPK6j&nvMid=22969952163&catId=50002214
19,고창 김민상님의 황토밭 햇 꿀밤고구마 5kg 특상,"15,370원","28,835",https://cr.shopping.naver.com/adcr.nhn?x=THdfBYnmOMabeon9ttb9uf%2F%2F%2Fw%3D%3DsjjoyYCfiIvAE4zmnTn8bwH5dO6ilmIuFSgG1%2BY0A%2Bj2L00Wmf%2Bc%2FkOFzXHXxNt3OQqSWOASqF08GxKtqjyanozgIY%2Bss5odvZXIbxHGMy7aRYi9jCNV3%2BKY%2F0962i7KRxXyKucpRWujJhYSed1MmhxwjWpYvNgLjiG0HhNz8r7ZTHG9e0sA%2FeBePoi%2BFlBkWgwUqMVXes84r51yPNjqiOu8qUP4ELLl%2B7ouBdW%2BdmrLfBDnTn61DTbH7FaQHd3Gcs1nua%2Bd3ff14%2FXRqhyekbADOZERrVGzA%2F1qucmllTDZ9taZHQlL9wz3Z2EaXOYLCy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExiFEBSACpGMgA7vIkLk8%2BRIkvfCqXr1xdGNyx%2FHnfxCqpkgiVQOYg8P3sIHuqzjRhvy0JxIck%2FXH4rLJlQI5%2FwF6floCxr2YmZB5oDn58Og6I%2BLCQcFHlY86e%2Fo7NssIxF2UAJxRg9yWoerjKlYr5yAOqzAdctxHh6dgg5AwbsyRML7Fz5mLhbpxYR7P8iSsHGWJkNQbZMxDw3tyvpo%2BK2Whthm6UbQKSRfVePx5R84TdOf4i9zFrBXE2548%2F2S162o6IfsuvjGOpjISjzAZ9Mzl59PhfscfiY%2FhpH2paP2ZyJSaj%2FU%2BKtSaVa4Oo6ZdmZB0CIl3BeKsFF2drF%2B%2BsFv&nvMid=28964299856&catId=50002214
20,유기농 달수 고구마 1.5kg,"12,900원","28,295",https://cr.shopping.naver.com/adcr.nhn?x=DxScCt9nR1njWHSwrBXCOv%2F%2F%2Fw%3D%3Dsi%2FMRHO%2B%2BS5aP23Tg47OQdpTMdK9iytEg%2B%2FnMqfaOpOpVcWKdXUnFrQ%2B8ykSAd8ke32diPnIEOyIpWHCRxsk8ROiRb%2B4thYRdIMQBli7MDWEWmgpjZzgPrIJ1ePp1m4vyDK5BowCH4wp5PuiKsO4fYN%2FQNDC%2FzXyN7BJBSNYy07L5yBBq5ZsNRss7HbGZPWazYonBMSoydLzsw1McsMcQrytGI%2FXv6BXe0%2F1tMxbTjfAcdzPS4PrSgnXAqfbw%2FS992JeAGpya3ONE45wauHx6BauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ%2FSwCbrm5XCBHxxwQrITNKh0%2FFN5HsNG9VcppyPTi3%2BR%2FlLnJwMa7Bt8R2%2FUDqQrCI7Y3wMHyuAHTMYtSVbvGEzgbTafgnnVFzsy%2FRD0DmVedWH2WUOjAAHY1l%2FFcUihxwY%2BZYiLshb04%2BcBuNB4IPSpZ%2B8HESXgZywv0jeYpUB8UAQNzr7o2BykpQxN8wYLo7kqwLpI9iiopdHkdDVcl1BohtPjA9PZFWriSd2EhWtQdHKGIxnAg0x5zh2xLgbgfOlWJKcFy6JgVehvzQe3GwctVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=33653838947&catId=50002214
21,영암 세척 오리지널 밤 고구마 5kg,"24,900원","27,065",https://cr.shopping.naver.com/adcr.nhn?x=oMBkf0eMmPSDhBS18XEXEP%2F%2F%2Fw%3D%3DsHDD1rCC%2FF8wdfEOTfOJOiru9YUJ0WGFvNc0jqHK4aPiL00Wmf%2Bc%2FkOFzXHXxNt3OKL%2Beef%2FnMXxkHG670xbukDgIY%2Bss5odvZXIbxHGMy7aRYi9jCNV3%2BKY%2F0962i7KRCHcixwFyLu1AAoX9yBHc00S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOcsusb1pEpc5GaAKOZkS0d321pkdCUv3DPdnYRpc5gsLL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGMEXg69U7eISfjKpNWuiA7DEefYW75c2sOW0rtKLftjpCrWiB%2BpqbZ1Im%2BeQXmLLDJgrE6FuUSyCEZDSRcz6cDpafojOva7WaBpqJc%2FIksTxuQEMQ6r6rSaSwYWc%2BIFTWlg2Q%2B7SJBqLTqpV9TU%2B%2BOQam7mXzm6%2Bw9rF7ptG%2FN7x3SJ65toFGp%2FXDOismv%2FksZCHlGtsjSaw7yxgwH6DCFTTn%2BIvcxawVxNuePP9ktetpbXTifY9XvKarn%2FooGF8LX4PIyGJw5XeEN3S%2FnmnH4pcP59m%2BF%2FN8jDc4au52WI5xyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=10057912740&catId=50002214
22,친환경 한입 달수 고구마 700g,"4,490원","25,534",https://cr.shopping.naver.com/adcr.nhn?x=%2BVYID%2FkfmmOusyRSsl7ZgP%2F%2F%2Fw%3D%3DsX6CCr4vszrS8eAUajp9zuS%2FYLU0V3ELShdwK6fo7qG9VcWKdXUnFrQ%2B8ykSAd8kesUwdMuMKaOULjol4%2BtcQdeiRb%2B4thYRdIMQBli7MDWEWmgpjZzgPrIJ1ePp1m4vyDK5BowCH4wp5PuiKsO4fYN%2FQNDC%2FzXyN7BJBSNYy07LX5b2j51kB3sa%2FYPdZ9l84YonBMSoydLzsw1McsMcQrytGI%2FXv6BXe0%2F1tMxbTjfA8We3Jjr7N9wQUPU%2BzrdhcoI9F%2Byv31Pe97IInUsnWTauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJrReyV15zglEE2YwqqNET2e98ehB6lTX0rykq7rI472F%2FlLnJwMa7Bt8R2%2FUDqQrCI7Y3wMHyuAHTMYtSVbvGE%2FRmVnTBzq2Yrq2Bu2T5wsdUtLa%2FGQaA7ZrCGTxDuE%2FKQF%2Bq%2FCCZh4U7LlHmElmrXC8ROccuQtEB5Y5oG%2Bs66HaHW6YBpBg72rCSylm8JrZROYfsNrYzAWO7S1opxllvsmU3N0kWCShHUw4vdlvoRYUaDwWn8FiRSeB3FPBK1QhFzfslmj%2Be%2FR8oXi%2Fx0QBeVFdznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=33653871620&catId=50002214
23,꿀고구마 22년산 달콤한 첫사랑 고구마 5kg(중상50~100g),"17,580원","25,388",https://cr.shopping.naver.com/adcr.nhn?x=q%2F1cFTMO1D7t27y30F7Hbf%2F%2F%2Fw%3D%3DsNO%2FgLf7NdurbxgQlrh8dM22sP7l0m6Y%2B4LFP3N0Oe66FIIrWPZ%2Fkx9WnOlT%2BPnWHxfMQnuGpGx2beaLDGPDDML925Ta5cxwnm5U4pwh%2FeMimIgtdufjquwEJCtfC37HxWdRgRf39GGJh8IEcoL8rUOJcED6SHuof75F25EGGuY%2FaLxyhUoBZHPPGG9Uk3m5cp0LJugJKP%2BXNNsAlf196q2EYgqYu%2BNp%2B28JU1V0Ovcc0tsBRn069AZ%2Fae33p%2Fu0awc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhRsbZ%2BASznhPp%2Bu1R1uGcAkXxizzTxJTsGK1T6jIk17DV36ogsAbT2GMBHUreotiQC%2BTNfKhP7qs%2BWR0Ly8B2uReLfmTTWzonUteMITp4QKWXmvJd0chnd0BtgMncreVUS15GCA2b0bxT7g0z8sAy6LUH5D1BQ5RI34aig7ggHA9%2BlVEv5LGmGvOM1ojNUUecz3EKBadZNgvRVJQo9dCUVdhLD5SXBGYBoBLKDl9vIgxXt16fQugiwMsrbpBjjx3Y3R9INs9ZpxiOekV5%2FkbMXGGNBsrufKICLtqqnrRqio8daxosZ84CWMBQeh1Ui4ANAN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=6671668698&catId=50002214
24,영암 세척 무농약 꿀 고구마 10kg 황금호박고구마 베니하루카,"34,000원","24,634",https://cr.shopping.naver.com/adcr.nhn?x=j0WkiPt2acfsLw2e%2BadgZ%2F%2F%2F%2Fw%3D%3DsCAWLJ5MOEaLuAbyGIzMr66g%2Fk85W50V1PUGIax6REkZVcWKdXUnFrQ%2B8ykSAd8ke5qQxBrcsBpNUAxTNMP%2B9qOiRb%2B4thYRdIMQBli7MDWEWmgpjZzgPrIJ1ePp1m4vy2cz0zkF0uYB8CcqF4DR9JWFEV98CfAwi%2FgpsOD1fQ6BauFou6XqHVWbZADh1MXsby3Pd2ccpy3OuVYNxrvW8OwpjLVtglNXdnTeSZ%2BF00OO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyKMhOunzHtV%2F%2FNNf8Wfaa7ckSQwVx0S%2FYbsqNvgsMv%2Fk3R8KWOLqILHoWo98nK5g9nVeuHIT8DCUBWddQ864pJ4As9B9Vr5wa0E7HaTmxL1n9kGQeZ4Is3jJjHrtBlIUM%2F%2B9PPXEkKRrVGaAKwktivXbJzAoNItLJW9P3UfKFoT981CRsCe1hn8B8cjoSbgo4ZIE28QPtheogjSpufcrQ7hsZTLDQFHZ12gZiU2MkDnl7cUSwYjqty%2BWuZt6yGn5CmtY0vFGtYcImi51jMcKK8Y0rYyAUfnNMOPyA7doz9eM8G1lIp5jNcwctODf6JzZ5%2BaLpuC53TSx0Yc1AtuS651oaKZHilHbuauHUigNM5KA&nvMid=12499624698&catId=50002214
25,해남 무농약 꿀 호박 밤 햇 고구마 5kg,"13,900원","24,026",https://cr.shopping.naver.com/adcr.nhn?x=VDkw8kBjVU0ApOl35KV2WP%2F%2F%2Fw%3D%3DsVEaZnCWEvlL78ljU73ynRN3U%2FT%2BVIWhFth%2Bc25blWI9VcWKdXUnFrQ%2B8ykSAd8ke34XLMbO9wqqwWBAdd4htKuiRb%2B4thYRdIMQBli7MDWEWmgpjZzgPrIJ1ePp1m4vy2cz0zkF0uYB8CcqF4DR9JWFEV98CfAwi%2FgpsOD1fQ6CLZg%2B836fvR7S%2FYhR6nHLLs2Cnb3SvkZ%2BVksRkdQIXsk3PL5Eyd9e3lhcms%2BrSSImAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FQkbp0ODpa1S2q13oa3InhRIn%2Bl9hSoexjcw85GFPV1qIt0GDtNHhtP8RXIEn1P8sYm7v4TD%2BIGtxXpBv3mvPjbqbPnowaWHl5EI43Qf6nt9ImHHv10QHjF01gSc49TAI2kuD2Icqw1Jppx7BgXy5QJzzWtgtzqwTZAnJoTuXfUf3SJ65toFGp%2FXDOismv%2FksXJuvt%2FWgSAZQeO4ZUvPzuU2IWAinpDwg720zBf8CUKXN6%2BqT6vUhmkiiL9O7F018j30bIF61itkXv%2BuftGFBdwsYEI2HE8OCD4lFmIKMVDM5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=82246030417&catId=50002214
26,믿고 먹는 세척 오리지널 햇 밤고구마,"24,900원","22,689",https://cr.shopping.naver.com/adcr.nhn?x=X1gnNGZ17%2B2hDTR3r2VP%2F%2F%2F%2F%2Fw%3D%3DshctAQsTFJRmidMa3%2F2aETSj%2BgM%2F2LpzNHgraFFFzvlXrmbZKMw7CgD%2FASNNyGHGf1x9P4%2BTQyUt3wrQxvzXg3br%2BlkJy7IeZSoSC%2FpJ3YsmsQKOBz%2BW%2B8t8izgFpkJFyQfNXMjjdh66mxaNttVqKdWvqR2unsG9Pw6XBns%2FftjJGNMg26%2F%2B4Y8kgsfd5XyPZ1rr0fpEui%2BxE5C3y03bMm5wJUI9wR%2Fnu2TMCkewxwCLffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeAmiSAJx1VMGXtDm1SW%2FWnQsYdkm18O5%2BnRoOOVNBM9TMVMhB95kr9tqBhrcVhp3r%2FFE5zS59oc7Nj%2BSKXgnKc%2Bh5fifnywwO73dwdIVdPjYSpKJiXZQHKJhKHNGVDyyyPkergN2zaCv0Gzaw1VunDhSL3kjmpML0kaFmx5E%2BJ8l7%2B15dpxRNegOWsfPLNkWUGgDsH8OikiU9C8UCSImW4Z2Ub0qdEKW1%2FNOJEkch2Wucg1428xUWJt9B41vQjulVRImPTWZ4jQAsSaegeP93Hozgn%2BrdsFG75iZcqnfHVNLH8oKSKHGI4J%2FHj1XIkurxR0cjwVm1BUYVknE7IEMpz4%3D&nvMid=13398249300&catId=50002214
